state,state_fips,county_name,county_fips,year,market_or_full_value,assessed_value,net_assessed_value,county_taxable_value,school_taxable_value,market_or_full_value_growth_since_2000,assessed_value_growth_since_2000,net_assessed_value_growth_since_2000,county_taxable_value_growth_since_2000,school_taxable_value_growth_since_2000,market_or_full_value_index_2000_100,assessed_value_index_2000_100,net_assessed_value_index_2000_100,county_taxable_value_index_2000_100,school_taxable_value_index_2000_100
FL,12,Brevard,12009,2018,69481505378.0,57738431359.0,,37701442889.0,42313877975.0,1.1919642520772404,,,1.2320645476119125,1.5000892617276627,219.19642520772405,,,223.20645476119125,250.00892617276628
FL,12,Brevard,12009,2019,73934215396.0,61536303295.0,,40758855779.0,45576539946.0,1.332435894584465,,,1.413074673385422,1.6928616226812867,233.2435894584465,,,241.3074673385422,269.2861622681287
FL,12,Brevard,12009,2020,78137242972.0,65379610882.0,,43808791135.0,48859110983.0,1.465030692969532,,,1.5936421015519966,1.8868102984635127,246.5030692969532,,,259.36421015519966,288.6810298463513
FL,12,Brevard,12009,2021,83120802549.0,69227483720.0,,46975130599.0,51933299702.0,1.6222492849020549,,,1.7811010824750038,2.0684468341040687,262.2249284902055,,,278.11010824750036,306.84468341040684
FL,12,Brevard,12009,2022,107051242217.0,77480124167.0,,54033535556.0,62656461446.0,2.377193611502036,,,2.1989847033643413,2.702018201488135,337.71936115020355,,,319.8984703364341,370.2018201488135
FL,12,Broward,12011,2000,95852432399.0,,,75882216739.0,76307374909.0,0.0,,,0.0,0.0,100.0,,,100.0,100.0
FL,12,Broward,12011,2001,106747473625.0,,,83221357649.0,83625286109.0,0.11366473393860033,,,0.09671753442895947,0.0959004448616787,111.36647339386003,,,109.67175344289595,109.59004448616787
FL,12,Broward,12011,2002,122591830927.0,,,92692454610.0,93147650120.0,0.2789642146658655,,,0.22153066414519107,0.2206900084177026,127.89642146658655,,,122.1530664145191,122.06900084177026
FL,12,Broward,12011,2003,141683830686.0,,,103684663718.0,104243010868.0,0.47814538598478107,,,0.3663894937944112,0.3660935262458511,147.8145385984781,,,136.63894937944113,136.6093526245851
FL,12,Broward,12011,2004,161014225805.0,,,115385342781.0,116014564631.0,0.6798136653930111,,,0.5205847659652936,0.5203584813309674,167.98136653930112,,,152.05847659652935,152.03584813309675
FL,12,Broward,12011,2005,190803745517.0,,,132920425605.0,133596083095.0,0.9905988897887437,,,0.7516676675667668,0.7507624034284941,199.05988897887437,,,175.16676675667668,175.07624034284942
FL,12,Broward,12011,2006,237336935508.0,,,158372241515.0,159067702615.0,1.4760658604890664,,,1.0870797970982822,1.0845652573515396,247.60658604890665,,,208.7079797098282,208.45652573515397
FL,12,Broward,12011,2007,264285400516.0,,,175891436609.0,176599058974.0,1.7572112037373526,,,1.3179533251379016,1.314311810419404,275.7211203737353,,,231.79533251379016,231.4311810419404
FL,12,Broward,12011,2008,249148710685.0,,,166802936579.0,176830926919.0,1.5992946078601475,,,1.1981821795312801,1.3173504150795239,259.9294607860148,,,219.81821795312803,231.7350415079524
FL,12,Broward,12011,2009,211445745049.0,,,148470942063.0,158679638666.0,1.2059507490516843,,,0.9565973220533595,1.0794797207377749,220.59507490516842,,,195.65973220533596,207.9479720737775
FL,12,Broward,12011,2010,180749926763.0,169394741322.0,,129420879372.0,138674912492.0,0.8857103804168638,,,0.7055495336561981,0.8173199203533881,188.5710380416864,,,170.5549533656198,181.7319920353388
FL,12,Broward,12011,2011,177994409411.0,165456772616.0,,125869410767.0,135127632334.0,0.8569628850947861,,,0.6587471502042832,0.7708331926651366,185.69628850947862,,,165.8747150204283,177.08331926651366
FL,12,Broward,12011,2012,177737782240.0,165973240317.0,,126861238080.0,136313968880.0,0.8542855699283671,,,0.671817766161793,0.7863800064221915,185.42855699283672,,,167.1817766161793,178.63800064221914
FL,12,Broward,12011,2013,185676484234.0,171119684135.0,,131921960395.0,141929577245.0,0.9371076934291456,,,0.7385095752902291,0.8599719544048978,193.71076934291455,,,173.8509575290229,185.99719544048978
FL,12,Broward,12011,2014,205666773857.0,180209475924.0,,140673105993.0,153372086202.0,1.1456604564908845,,,0.8538349568364736,1.0099248124431375,214.56604564908847,,,185.38349568364737,200.99248124431375
FL,12,Broward,12011,2015,224087008814.0,190654243992.0,,150623153459.0,164682294771.0,1.3378333048576638,,,0.9849598487228506,1.1581438880238126,233.78333048576638,,,198.49598487228505,215.81438880238127
FL,12,Broward,12011,2016,243327482043.0,203504056958.0,,162869429209.0,178748503189.0,1.5385634558559054,,,1.146345167658927,1.3424800473370455,253.85634558559053,,,214.6345167658927,234.24800473370456
FL,12,Broward,12011,2017,262062334473.0,218926047452.0,,177301192592.0,,1.7340186150115269,,,1.3365315381050968,,273.40186150115267,,,233.65315381050968,
FL,12,Broward,12011,2018,278028614023.0,232150049517.0,,189147336120.0,204990002220.0,1.900590074393361,,,1.4926437872865526,1.686372090043195,290.0590074393361,,,249.26437872865526,268.6372090043195
