state,state_fips,county_name,county_fips,year,market_or_full_value,assessed_value,net_assessed_value,county_taxable_value,school_taxable_value,market_or_full_value_growth_since_2000,assessed_value_growth_since_2000,net_assessed_value_growth_since_2000,county_taxable_value_growth_since_2000,school_taxable_value_growth_since_2000,market_or_full_value_index_2000_100,assessed_value_index_2000_100,net_assessed_value_index_2000_100,county_taxable_value_index_2000_100,school_taxable_value_index_2000_100
CA,06,Inyo,06027,2002,,,2714027000.0,2714027000.0,,,,,,,,,,,
CA,06,Inyo,06027,2003,,,,,,,,,,,,,,,
CA,06,Inyo,06027,2004,,,,,,,,,,,,,,,
CA,06,Inyo,06027,2005,,,,,,,,,,,,,,,
CA,06,Inyo,06027,2006,,,,,,,,,,,,,,,
CA,06,Inyo,06027,2007,,,,,,,,,,,,,,,
CA,06,Inyo,06027,2008,,,,,,,,,,,,,,,
CA,06,Inyo,06027,2009,,,,,,,,,,,,,,,
CA,06,Inyo,06027,2010,,,,,,,,,,,,,,,
CA,06,Inyo,06027,2011,,,,,,,,,,,,,,,
CA,06,Inyo,06027,2012,,,,,,,,,,,,,,,
CA,06,Inyo,06027,2013,,,3873441000.0,3873441000.0,,,,,,,,,,,
CA,06,Inyo,06027,2014,,,3971631000.0,3971631000.0,,,,,,,,,,,
CA,06,Inyo,06027,2015,,,4142668000.0,4142668000.0,,,,,,,,,,,
CA,06,Inyo,06027,2016,,,4239472000.0,4239472000.0,,,,,,,,,,,
CA,06,Inyo,06027,2017,,,4351780000.0,4351780000.0,,,,,,,,,,,
CA,06,Inyo,06027,2018,,,4666564000.0,4666564000.0,,,,,,,,,,,
CA,06,Inyo,06027,2019,,,4784550000.0,4784550000.0,,,,,,,,,,,
CA,06,Inyo,06027,2020,,,5071187000.0,5071187000.0,,,,,,,,,,,
CA,06,Inyo,06027,2021,,,5181618000.0,5181618000.0,,,,,,,,,,,
CA,06,Inyo,06027,2022,,,5630036000.0,5630036000.0,,,,,,,,,,,
